NPA,Area-2020,Age_of_Residents-2021,Tree_Canopy-2012,Impervious_Surface-2023,Housing_Density-2023,Housing_Size-2023,Housing_Age-2023,New_Residential-2023,Residential_Renovation-2023,Commuters_Driving_Alone-2022,Vacant_Land-2023,Youth_Population-2022,Older_Adult_Population-2022,White_Population-2020,Black_Population-2020,Asian_Population-2020,All_Other_Races-2020,Hispanic_Latino-2020,Commercial_Construction-2023,Bachelors_Degree-2022,Early_Care_Proximity-2023,School_Age_Proximity-2023,Recycling_Participation-2022,Solid_Waste-2022,Solid_Waste_Diversion_Rate-2022,Electricity_Consumption-2013,Water_Consumption-2022,Low_Cost_Healthcare_Proximity-2022,Home_Ownership-2022,Single_Family_Housing-2023,Residential_Occupancy-2022,Nuisance_Violations-2022,Long_Commute -2022,Bicycle_Friendliness-2023,Street_Connectivity-2022,Transit_Proximity-2023,Household_Income-2021,Employment_Rate-2022,High_School_Diploma-2022,Rental_Costs-2021,Commercial_Space-2023,Commercial_Building_Age-2023,Adopt_a_Stream-2023,Transit_Ridership-2022,Grocery_Proximity-2023,Pharmacy_Proximity-2022,Population_Density-2020,Voter_Participation-2022,Residential_Tree_Canopy-2012,Library_Card_Prevalence-2018,311_Request_Rate-2022,Rental_Houses-2023,Births_to_Adolescents-2019,Low_Birthweight-2019,Prenatal_Care-2019,Age_of_Death-2019,Violent_Crime_Rate-2022,Property_Crime_Rate-2022,Disorder_Call_Rate-2022,Animal_Control_Call_Rate-2022,Proficiency_Elementary_School-2023,Proficiency_Middle_School-2023,Proficiency_High_School-2023,Highschool_Graduation_Rate-2023,Student_Absenteeism-2023,Neighborhood_School_Attendance-2023,Housing_Violations-2023,Foreclosures-2023,Adopt_a_Street-2023,Board_Committee_Participation-2023,Neighborhood_Organizations-2021,Park_Proximity-2023,Job_Density-2019,Home_Sale_Price-2023,Natural_Gas_Consumption-2013,Fire_Call_Rate-2021,Fincancial_Services_Proximity-2023,Public_Nutrition_Assistance-2023,Public_Health_Insurance -2017,Subsidized_Housing-2023,Residential_Demolitions-2023
29,408.301,54.2,63.41001330322658,16.35391994033388,1.4,2916.0,39.0,0.5,2.4,100.0,2.841885131,11.261730969760167,35.76642335766424,76.79,4.24,5.17,6.4,7.4,0.5,56.45355850422196,60.1754386,,72.7,9.0,38.2,1215.0,200.0,0.0,87.25701943844493,54.56140351,93.158953722334,3.859649123,57.7259475218659,1.6,1.019230769,26.84210526,105781.0,93.73848987108656,97.22557297949336,1400.0,1066.0,22.0,43.75028089,,,0.0,3.0,65.38461538,67.3,25.48,47.72552043,9.324758842,0.0,0.0,80.0,79.0,0.0,2.3130300693909023,13.107170393215112,16.962220508866615,0.7096774193548387,0.7058823529411765,0.6,1.0,0.1136363636363636,0.7215909090909091,0.0,0.0,0.118505034,0.771010023,2.0,,1.44,291169.0,51.0,19.28,,,4.0,0.0,0.0
30,477.16,31.0,28.8785360865742,31.179556945690063,3.9,1019.0,65.0,0.6,0.4,80.24475524475524,2.262635711,17.90411540093339,3.8184132371658888,37.59,49.21,1.8,3.6,7.81,2.5,46.25078764965343,99.67532468,2.380952381,48.0,10.0,20.5,627.0,131.0,100.0,11.925795053003531,5.357142857,92.25753871230644,6.853582555,36.62587412587413,1.9,1.325301205,99.72943723,51714.0,92.64884568651276,91.49338374291116,1368.0,13243.10976,55.0,100.0,81.26748252,51.73160173,45.3,5.0,33.55989805,36.0,14.3,19.73684211,72.72727273,9.62,9.62,51.92,60.0,18.42105263157895,71.92982456140352,377.6315789473685,38.59649122807018,0.1126760563380281,0.1428571428571428,0.0666666666666666,0.48,0.4066852367688022,0.6685236768802229,0.108225108,0.0,62.61101037,0.438596491,0.0,87.60822511,8.14,475891.0,40.0,53.07,95.67099567,,32.0,24.42367601,0.0
31,384.707,40.9,71.23443213767302,19.70135025769588,1.8,3127.0,52.0,0.0,11.4,95.51569506726456,0.89433183,30.033800096571703,10.4297440849831,92.08,0.66,1.5,2.83,2.94,11.4,83.95953757225433,54.45255474,20.58394161,100.0,11.0,51.2,1309.0,207.0,27.3391812865497,75.55012224938875,84.52554745,100.0,3.070175439,68.01195814648729,1.7,1.205882353,69.9270073,138542.0,99.46428571428572,95.3757225433526,1778.0,2987.333333,38.0,100.0,3.048076923,24.96350365,5.56,5.0,74.0,74.3,21.7,44.8199446,5.354058722,0.0,3.23,93.55,72.0,0.0,2.770083102493075,15.51246537396122,9.97229916897507,0.9019607843137256,0.8846153846153846,0.8571428571428571,1.0,0.0592592592592592,0.7444444444444445,0.0,0.0,17.53118848,0.0,0.0,20.58394161,0.29,772069.0,62.0,63.71,31.82481752,,2.0,0.0,0.0
32,86.8331,59.9,27.713880774914045,43.270280318357926,3.7,,,0.0,0.0,100.0,0.0,0.0,42.29249011857708,76.09,12.46,0.67,3.03,7.74,4.6,47.13114754098361,100.0,75.78616352,80.5,8.0,27.4,852.0,84.0,2.72727272727272,91.16022099447514,0.0,76.05042016806722,1.818181818,74.22680412371135,1.4,1.076923077,100.0,45500.0,92.5925925925926,100.0,,21603.34783,39.0,,5.971153846,100.0,100.0,3.0,57.31707317,39.0,10.39,58.58585859,,,,,70.0,0.0,40.40404040404041,245.7912457912458,40.40404040404041,,0.5,,,0.3181818181818182,0.7272727272727273,0.0,0.0,35.84407029,0.0,0.0,83.33333333,13.23,234593.0,20.0,124.58,100.0,,7.0,0.0,0.0
33,258.166,32.4,45.677249171467,25.27286373734864,2.4,1922.0,35.0,0.4,0.0,21.041666666666668,16.26742838,4.994797086368366,0.0,5.52,30.07,50.48,4.97,8.97,0.8,66.45077720207254,99.83974359,99.83974359,56.1,7.0,22.4,853.0,156.0,62.72,11.63575042158516,5.929487179,100.0,9.28,23.125,1.6,1.294117647,100.0,80729.0,97.50656167979002,91.06217616580312,1217.0,81475.22222,29.0,,8.507211538,93.91025641,62.72,6.0,31.2,46.6,18.53,9.103448276,37.83783784,0.0,10.0,66.67,,2.7586206896551726,29.655172413793103,40.0,13.793103448275865,0.3939393939393939,0.3939393939393939,0.5454545454545454,1.0,0.2985781990521327,0.5829383886255924,0.641025641,0.0,29.77522262,0.0,0.0,94.23076923,1.13,276500.0,42.0,17.24,93.91025641,,8.0,0.0,1.6
34,928.223,29.8,54.49854234001123,9.12425859717322,1.8,1682.0,24.0,11.4,2.1,84.53525641025641,23.27151942,20.50656087885261,12.72505340250229,17.17,53.13,3.93,4.92,20.85,0.4,26.90562613430127,23.97094431,22.94188862,65.7,8.0,26.4,989.0,141.0,0.0,73.87640449438202,90.92009685,100.0,7.147628591,60.17628205128205,1.6,1.29375,18.94673123,61712.0,86.06606606606607,88.61161524500908,1055.0,11341.84615,38.0,0.0,,37.59079903,37.81,4.0,39.94134897,59.5,12.87,50.83451202,34.75366178,3.54,7.96,50.44,68.0,3.6775106082036775,27.722772277227723,56.85997171145686,47.24186704384724,0.4320987654320987,0.25,0.25,0.8571428571428571,0.2893815635939323,0.6091015169194866,1.694915254,0.060532688,1.035396,0.282885431,4.0,46.12590799,0.19,321646.0,46.0,31.4,0.242130751,,30.0,0.0,0.0
35,2279.54,44.2,57.84018427217098,9.137550850339789,0.6,2154.0,22.0,3.8,1.1,86.65231431646933,41.33331643,18.225108225108222,16.58008658008658,57.01,19.66,4.02,4.69,14.61,0.2,48.72222222222222,0.0,,,,,1472.0,124.0,0.0,84.736355226642,89.23959828,97.56317689530684,0.479616307,60.17222820236814,,1.409574468,12.41032999,85250.0,97.75747508305648,92.16666666666666,857.0,25274.08197,41.0,86.79139614,57.70192308,,0.0,1.0,58.5060241,50.9,9.23,3.070949523,16.47909968,1.35,9.46,58.11,66.0,3.882809742322626,28.94458171549594,68.47864454641721,37.76914931168373,0.3278688524590163,0.2678571428571428,0.3076923076923077,0.95,0.2276923076923077,0.5661538461538461,0.143472023,0.0,0.0,0.0,1.0,1.506456241,1.24,372714.0,34.0,0.0,,,15.0,0.0,0.7
36,593.642,37.0,63.94021485450521,17.635653640759433,2.2,1960.0,42.0,0.0,4.0,100.0,3.803487974,23.347857661583152,17.429193899782135,67.47,13.21,2.48,4.93,11.91,1.5,69.98444790046656,50.71374906,50.71374906,60.4,6.0,37.3,1031.0,140.0,62.1621621621621,83.95904436860067,60.33057851,91.5625,8.033033033,73.51460221550856,1.7,1.127118644,63.26070624,66479.0,95.63932002956392,94.97148781752205,1316.0,6975.452381,31.0,100.0,6.823076923,58.45229151,36.19,5.0,60.88504578,69.3,18.72,56.0993163,14.81942715,3.23,12.9,69.35,80.0,1.439366678661389,23.74955019791292,91.03994242533284,19.43145016192875,0.6666666666666666,0.3666666666666666,0.75,0.9,0.1386138613861386,0.5247524752475248,0.15026296,0.0,10.37856582,0.719683339,0.0,86.0255447,0.79,435040.0,48.0,21.95,34.03456048,,8.0,0.0,0.0
37,243.219,38.1,47.92779240245134,26.229087688711235,4.6,1486.0,55.0,14.8,8.6,80.08898776418243,5.06318987,13.88888888888889,11.979166666666668,38.88,47.23,3.12,4.68,6.09,4.1,39.5558639833449,31.54602324,41.01876676,63.8,7.0,31.1,1010.0,108.0,0.0,56.973995271867615,53.97676497,87.94178794178794,30.31135531,58.39822024471635,2.3,1.402298851,100.0,48009.0,92.5925925925926,91.117279666898,1104.0,6929.151515,69.0,100.0,15.28021978,,17.31,8.0,51.03202847,61.4,18.02,57.74647887,34.27152318,3.23,11.29,66.13,68.0,9.054325955734406,31.187122736418512,155.93561368209257,56.33802816901409,0.3333333333333333,0.2333333333333333,0.125,0.7142857142857143,0.3298429319371728,0.4659685863874345,0.983020554,0.0,75.79739516,1.509054326,1.0,100.0,0.77,348955.0,46.0,46.28,25.64789991,,32.0,28.93772894,6.3
38,1873.57,47.3,34.65541439273438,27.11248618536921,0.7,2433.0,30.0,0.3,0.9,91.08040201005024,7.324885051,19.859038142620232,20.35655058043117,48.13,34.68,4.36,4.63,8.19,1.0,49.71878515185602,61.25,70.9375,63.8,6.0,23.8,1080.0,155.0,0.0,86.56873032528857,59.296875,100.0,11.26373626,74.74874371859298,1.5,1.406593407,68.28125,106058.0,97.35649546827794,96.28796400449944,1463.0,30934.60488,31.0,15.65593064,4.526442308,30.46875,25.55,1.0,62.30677765,56.3,15.01,42.28520018,16.3372859,0.0,5.56,59.26,74.0,3.598740440845704,71.97480881691409,140.80071974808817,28.34008097165992,0.4545454545454545,0.391304347826087,0.5,1.0,0.2523961661341853,0.4313099041533546,0.234375,0.166112957,23.25434064,1.349527665,1.0,66.25,4.28,573136.0,60.0,62.53,,,6.0,0.0,0.0
39,668.805,38.6,58.46890286621348,11.99242962502003,1.5,1957.0,32.0,0.0,2.1,86.41350210970464,16.3007334,27.47081712062257,14.747081712062258,20.51,44.61,4.62,5.0,25.27,0.1,30.32258064516129,17.41741742,17.41741742,58.0,9.0,20.8,1086.0,153.0,10.0603621730382,72.87581699346404,99.6996997,97.45222929936304,22.93762575,77.55274261603375,1.6,1.046153846,4.404404404,64343.0,94.3918426802622,92.37536656891496,1229.0,12416.0,39.0,27.24556077,,14.31431431,0.0,4.0,47.532792,59.6,21.39,44.19165805,28.51405622,1.22,9.76,63.41,74.0,0.6894174422612892,11.375387797311271,36.194415718717686,26.54257152705964,0.336734693877551,0.3220338983050847,0.3846153846153846,0.868421052631579,0.2438162544169611,0.5777385159010601,0.600600601,0.0,0.0,0.689417442,0.0,93.09309309,0.27,1772045.0,47.0,26.2,,,19.0,0.0,0.0
40,347.875,39.4,50.40070628452171,20.222538090693146,3.6,1511.0,40.0,8.0,3.4,76.76579925650557,4.736707029,19.32382133995037,12.127791563275435,12.03,55.26,3.53,3.49,25.68,1.4,6.231327358087921,99.92019154,100.0,67.0,11.0,19.4,945.0,131.0,76.7255216693418,42.30477634571645,51.39664804,96.06700655498908,14.28571429,69.454770755886,1.7,1.227722772,100.0,42469.0,92.8107838242636,58.04524114383269,1099.0,7389.916667,31.0,44.52640605,15.84965035,3.591380686,64.61,9.0,37.24235963,52.7,16.39,33.36630399,32.60869565,6.0,9.0,55.0,64.0,5.934718100890208,33.95977579953841,109.79228486646883,33.63006923837784,0.3684210526315789,0.253012048192771,0.2758620689655172,0.8260869565217391,0.2813141683778234,0.5420944558521561,0.957701516,0.0,8.377545016,0.0,0.0,72.8651237,0.18,367974.0,44.0,41.21,,,28.0,0.0,0.0
41,313.148,37.3,63.68122043665993,15.66412290942857,2.5,1694.0,45.0,0.0,3.2,98.50746268656717,3.30843021,26.63242846661776,11.005135730007336,64.57,12.48,3.31,6.07,13.56,0.6,40.87431693989071,38.42239186,26.08142494,68.9,8.0,20.3,998.0,143.0,1.16279069767441,50.74135090609555,47.5826972,91.83055975794252,6.976744186,56.55058043117744,1.8,1.128571429,81.29770992,71859.0,100.0,95.62841530054644,1274.0,6314.16,23.0,100.0,3.993589744,50.63613232,37.47,5.0,55.63674322,66.6,14.64,59.85155196,15.24064171,0.0,8.82,61.76,65.0,1.349527665317139,10.796221322537113,62.75303643724696,38.46153846153846,0.4411764705882353,0.5833333333333334,0.5555555555555556,0.8,0.18562874251497,0.6586826347305389,0.763358779,0.105485232,34.78550865,0.674763833,1.0,100.0,1.75,254669.0,38.0,29.01,62.46819338,,12.0,0.775193798,0.0
42,352.271,36.4,61.46139378394962,23.690079263670885,3.8,3285.0,39.0,0.0,9.4,94.4022770398482,0.0,15.09819967266776,21.72667757774141,70.43,9.09,8.68,3.91,7.9,0.6,65.088161209068,14.5440844,82.74302939,84.4,10.0,39.4,1011.0,233.0,3.46646571213263,69.13477537437605,25.54634514,94.94470774091629,0.376789751,65.2751423149905,1.3,1.079545455,60.43707611,91657.0,94.17280643000667,100.0,1373.0,2067.0,48.0,11.99062873,3.615384615,,3.47,8.0,64.54545455,64.0,23.89,27.858473,3.244837758,0.0,1.67,80.0,70.0,0.74487895716946,7.4487895716946,38.73370577281192,12.66294227188082,0.7222222222222222,0.7121212121212122,0.5555555555555556,0.9130434782608696,0.1813333333333333,0.7333333333333333,0.07535795,0.0,25.96238277,0.372439479,1.0,82.51695554,0.47,247895.0,61.0,18.25,,,6.0,0.979653353,0.0
43,358.088,38.7,71.89547485579799,17.745446308834385,1.8,3099.0,50.0,0.3,9.5,96.3254593175853,1.056735183,24.6588693957115,11.403508771929824,76.37,8.92,2.17,5.67,6.88,1.1,69.34097421203438,74.62006079,74.62006079,76.6,9.0,31.5,1165.0,214.0,61.3149847094801,64.13793103448275,59.87841945,81.15671641791045,2.140672783,73.49081364829397,1.5,1.147540984,1.671732523,127778.0,100.0,100.0,1151.0,18041.0,30.0,38.90764028,,,61.31,4.0,65.62203229,76.7,18.97,33.31210191,5.076142132,0.0,4.17,75.0,74.0,0.6369426751592356,7.006369426751592,28.662420382165603,14.64968152866242,0.7317073170731707,0.62,0.4666666666666667,0.9375,0.1982758620689655,0.7241379310344828,0.455927052,0.0,20.69336925,0.0,0.0,,0.64,338218.0,69.0,31.21,,,6.0,0.0,0.0
44,223.145,30.7,59.82903376307274,21.76145952790977,2.1,4740.0,30.0,0.4,3.1,82.34265734265735,8.468450936,28.17601135557133,2.34208658623137,64.51,7.83,17.6,4.64,5.42,0.9,81.91268191268192,0.0,74.15254237,75.8,7.0,32.7,1354.0,311.0,0.417536534446764,41.10091743119266,34.53389831,97.49552772808586,1.670146138,45.27972027972028,1.4,1.043478261,43.8559322,104271.0,96.11428571428571,100.0,1487.0,12546.5,34.0,,3.153846154,,0.42,5.0,58.1512605,68.8,16.49,15.76402321,12.26993865,0.0,7.69,57.69,74.0,0.0,23.21083172147002,32.88201160541586,8.704061895551257,0.7741935483870968,0.5555555555555556,,,0.1652892561983471,0.5454545454545454,0.0,0.0,34.60486042,0.0,0.0,74.15254237,1.99,764958.0,82.0,30.95,,,4.0,0.0,0.0
45,965.808,33.0,42.48410897384871,21.37064955887801,2.7,2860.0,14.0,0.2,2.0,83.26558265582655,9.498958798,24.46088462143869,7.476782622383125,36.6,33.67,12.6,5.88,11.25,1.3,51.47125396106836,40.33807146,61.39070303,77.4,8.0,24.2,1083.0,161.0,46.1686561417019,64.54778156996586,57.51056473,95.3233021553477,4.312668464,53.79403794037941,1.7,1.403669725,51.63273146,120812.0,95.48153885876582,94.95246717971932,1705.0,25215.97727,7.0,0.0,29.17948718,29.73492124,30.23,6.0,49.37383427,25.3,15.1,22.52593446,14.56245825,0.53,10.16,71.66,72.0,3.4579285361435863,59.93742795982216,40.34249958834184,16.63098962621439,0.5185185185185185,0.5581395348837209,0.625,0.9272727272727272,0.1327201051248357,0.5282522996057819,0.0,0.0,13.22025921,0.987979582,1.0,29.08182866,1.26,434200.0,49.0,13.67,,,7.0,0.0,0.0
46,283.175,35.3,35.627491436971084,19.00685289268563,3.4,1898.0,35.0,0.0,1.8,91.75392670157068,1.222611859,13.223140495867767,19.00826446280992,24.07,51.54,2.84,4.8,16.76,0.7,34.25414364640884,64.57680251,64.57680251,77.2,8.0,22.6,3085.0,156.0,0.0,27.32181425485961,43.15569488,93.4409687184662,8.376963351,64.13612565445025,1.6,1.0,,47776.0,98.06122448979592,91.39700078926596,1118.0,10237.1,29.0,,,,0.0,7.0,41.57801418,43.7,14.1,34.31098696,26.87651332,4.92,8.2,55.74,71.0,5.121042830540037,29.7951582867784,46.55493482309125,22.3463687150838,0.3026315789473684,0.3461538461538461,0.3181818181818182,0.9130434782608696,0.2801047120418848,0.5130890052356021,0.313479624,0.0,0.0,0.0,1.0,61.75548589,0.75,325353.0,45.0,30.26,,,16.0,9.42408377,0.0
47,139.453,36.9,45.03573494202148,40.677817437615694,4.3,3555.0,43.0,0.7,0.7,91.12903225806453,0.695413825,8.272946859903382,10.144927536231885,70.98,10.37,9.61,4.66,4.38,1.4,73.99864222674813,89.71807629,89.71807629,76.2,8.0,51.7,758.0,231.0,0.0,0.0,3.482587065,100.0,0.331674959,60.483870967741936,1.5,1.076923077,100.0,115175.0,77.55102040816327,98.03122878479292,1656.0,7734.5,28.0,99.9562706,16.88461538,99.00497512,0.0,8.0,61.94690265,49.5,16.73,1.902949572,9.523809524,0.0,8.33,70.83,77.0,4.757373929590866,21.883920076117985,69.45765937202664,15.223596574690772,0.3636363636363636,0.5714285714285714,,,0.074074074074074,0.5,0.0,0.0,36.50012769,0.951474786,0.0,,3.83,311143.0,30.0,20.93,98.83913765,,10.0,0.0,0.0
48,1896.65,30.7,71.0152987023306,4.294107976138137,0.3,2047.0,26.0,5.1,0.5,83.90501319261213,18.78667541,34.18284789644013,5.380258899676376,22.83,39.02,3.68,3.84,30.63,0.1,33.77386196769457,81.16666667,84.16666667,62.5,6.0,30.7,975.0,155.0,16.9717138103161,57.795698924731184,83.0,88.99521531100478,1.830282862,57.519788918205805,1.3,1.269662921,42.0,65909.0,89.4776119402985,82.01174743024964,1744.0,8168.235294,29.0,0.0,7.048076923,15.66666667,0.0,1.0,38.04004215,50.4,24.89,6.476399561,33.93574297,0.0,14.89,61.7,74.0,1.097694840834248,26.89352360043908,72.44785949506037,42.26125137211855,0.3283582089552239,0.3370786516853932,0.5151515151515151,0.9090909090909092,0.2616580310880829,0.5751295336787565,0.0,0.0,0.0,0.0,0.0,77.5,0.15,581879.0,42.0,40.61,,,22.0,0.0,1.7
49,1203.96,40.9,51.89629199441411,6.57558927361034,0.9,1898.0,36.0,0.4,1.2,84.76190476190476,10.9279009,20.051679586563303,6.873385012919897,26.69,50.22,5.15,4.93,13.01,0.1,34.03819918144611,70.03891051,46.78988327,75.3,9.0,20.3,1066.0,152.0,0.0,54.70514429109159,99.61089494,100.0,5.945419103,68.57142857142857,1.3,1.140939597,,66563.0,99.73214285714286,89.97271487039563,,2472.857143,53.0,0.0,,,0.0,2.0,46.09323703,55.8,14.83,18.45588235,34.375,0.0,6.35,53.97,67.0,1.4705882352941175,11.029411764705882,35.66176470588235,41.54411764705882,0.35,0.3902439024390244,0.4545454545454545,0.95,0.3275488069414317,0.3752711496746204,0.097276265,0.0,25.16348264,0.367647059,1.0,54.08560311,0.09,832500.0,53.0,9.19,,,17.0,0.0,0.0
50,267.684,32.7,54.5418255929032,23.13386762547967,3.7,1553.0,43.0,0.4,3.7,72.19917012448133,1.046940575,31.954612005856514,11.200585651537336,11.47,27.87,16.12,2.88,41.66,0.4,11.548731642189583,100.0,100.0,74.3,11.0,28.9,1282.0,154.0,67.8172588832487,30.903155603917305,42.23350254,87.02651515151516,8.426395939,78.52697095435684,1.7,1.163934426,92.08121827,39183.0,86.22493461203139,51.46862483311081,961.0,7159.294118,44.0,0.0,186.8397436,64.16243655,15.03,11.0,37.4732334,59.6,14.29,31.16747741,23.79807692,8.33,13.54,29.17,68.0,4.517025712300208,26.059763724808896,119.17998610145936,20.50034746351633,0.2978723404255319,0.2746478873239437,0.425,0.9032258064516128,0.3410641200545702,0.6712141882673943,1.421319797,0.0,10.01816232,0.0,0.0,52.28426396,0.61,293935.0,48.0,29.19,60.50761421,,39.0,0.0,0.0
51,281.892,32.7,34.484857785132164,33.61558538384554,5.0,1967.0,69.0,0.4,6.4,91.3934426229508,5.167794723,10.968102965864578,8.17011751538892,63.96,22.84,2.44,3.87,6.89,12.4,85.84269662921349,92.37891738,92.37891738,66.7,8.0,24.8,820.0,124.0,50.9803921568627,57.231404958677686,28.20512821,81.20805369127517,8.641975309,28.790983606557376,2.1,1.456521739,100.0,98321.0,98.51063829787236,99.4756554307116,1538.0,11676.06173,72.0,100.0,24.55528846,,18.52,7.0,55.28811087,46.2,8.93,33.81028087,33.08080808,0.0,4.92,70.49,71.0,2.649708532061473,40.2755696873344,134.07525172231055,22.78749337572867,0.5384615384615384,0.6428571428571429,0.6,,0.1176470588235294,0.2205882352941176,0.0,0.0,58.04864732,3.179650238,0.0,100.0,3.67,335791.0,44.0,49.81,72.07977208,,6.0,0.0,0.7
52,501.447,24.1,33.3826518531384,26.05978125905096,1.7,1412.0,63.0,0.0,0.8,70.34178610804851,2.151928841,29.67992240543162,0.4364694471387003,18.77,41.25,3.13,3.07,33.78,1.2,26.06541129831516,68.55123675,68.55123675,64.7,10.0,31.5,921.0,118.0,19.9753390875462,7.503410641200546,21.20141343,95.07133592736704,20.83847102,68.35722160970231,1.5,1.171428571,100.0,42163.0,99.02818270165209,64.7175421209118,896.0,7191.651515,41.0,,35.95054945,81.03651355,25.52,3.0,33.33333333,53.0,19.58,33.95133256,43.33333333,3.23,8.06,50.0,62.0,19.69872537659328,71.84241019698726,369.6407879490151,38.238702201622246,0.25,0.1976744186046511,0.2580645161290322,0.6666666666666666,0.2817258883248731,0.7538071065989848,1.060070671,0.0,35.6392191,0.0,1.0,100.0,2.63,264568.0,46.0,50.41,73.26266196,,29.0,13.56350185,0.0
53,436.884,31.6,44.40210192027808,21.7990307979473,3.2,1390.0,49.0,0.0,4.8,66.69588080631026,15.90489202,25.74055158324821,11.099761661559414,5.11,46.19,0.52,3.52,44.67,3.4,18.1958762886598,100.0,100.0,59.7,8.0,15.4,1108.0,155.0,20.0143472022955,31.20960295475531,38.13620072,92.96137339055794,25.96843615,53.90008764241893,1.8,1.268292683,100.0,42347.0,94.24050632911391,71.1340206185567,1131.0,18130.23333,35.0,100.0,18.52884615,21.07526882,22.09,7.0,37.07398171,53.9,16.06,36.74854557,30.26315789,8.06,8.06,41.94,59.0,22.301228183581127,39.10795087265676,175.5009696186167,40.40077569489334,0.2076502732240437,0.1699029126213592,0.2916666666666667,0.7241379310344828,0.3294979079497908,0.5962343096234309,1.290322581,0.0,8.943602593,0.323206206,4.0,100.0,2.08,520548.0,47.0,46.86,25.80645161,,32.0,14.49067432,0.0
54,833.696,40.0,60.54040376191458,12.89776586693948,0.7,1255.0,50.0,0.1,1.1,58.27759197324415,31.9353141,22.853587722936545,13.894649523019496,12.77,20.84,1.96,4.26,60.17,1.4,12.745098039215684,44.03508772,39.8245614,58.8,8.0,19.0,958.0,166.0,0.0,81.26984126984127,100.0,89.74358974358975,46.56084656,22.49163879598662,1.9,1.386666667,94.9122807,53074.0,92.59547934528447,65.29411764705883,1136.0,45090.95455,35.0,0.0,10.66783217,2.280701754,2.29,2.0,32.16266174,65.8,13.65,46.05042017,41.40350877,3.39,11.86,40.68,62.0,11.764705882352942,22.969187675070028,157.98319327731093,47.05882352941177,0.3655913978494624,0.3086419753086419,0.2121212121212121,0.8823529411764706,0.2427385892116182,0.5933609958506224,0.701754386,0.0,9.28745222,0.0,2.0,59.29824561,3.26,301079.0,45.0,45.94,13.50877193,,28.0,0.0,1.8
55,552.602,38.4,57.35969330699511,20.48519041026393,1.7,2257.0,40.0,0.4,4.3,57.831325301204814,7.049426814,23.411371237458194,25.418060200668897,71.88,4.79,4.84,4.69,13.8,3.3,62.45454545454545,33.58778626,33.58778626,53.5,7.0,27.7,1305.0,176.0,37.4545454545454,87.66447368421053,74.80916031,97.43589743589745,3.757575758,79.71887550200803,1.5,1.136752137,36.53217012,111775.0,94.5260347129506,94.63636363636364,1818.0,5786.802469,32.0,100.0,0.951923077,6.106870229,0.0,3.0,68.95133653,64.0,13.67,58.13586098,13.26530612,0.0,0.0,75.86,78.0,0.526592943654555,4.739336492890995,26.856240126382307,14.74460242232754,0.7,0.5185185185185185,0.5714285714285714,0.8888888888888888,0.1955307262569832,0.6871508379888268,0.218102508,0.0,6.860194842,0.0,2.0,,2.99,253260.0,51.0,66.88,26.608506,,6.0,0.0,2.2
56,293.444,45.5,49.7351588220301,28.538676376441675,1.2,3019.0,44.0,0.0,3.3,85.71428571428571,13.50906872,15.012106537530268,18.523002421307503,70.28,9.03,3.33,4.58,12.78,1.7,60.88328075709779,0.0,,72.7,6.0,31.2,1134.0,192.0,53.7190082644628,62.53369272237197,28.65013774,97.8891820580475,3.581267218,63.40508806262231,1.4,1.075,89.25619835,94773.0,96.47887323943662,94.6372239747634,1245.0,46315.97059,27.0,0.0,34.52564103,95.8677686,96.14,2.0,56.621881,64.0,21.42,53.19444444,6.730769231,0.0,0.0,54.55,80.0,12.5,130.55555555555557,409.72222222222223,37.5,0.6086956521739131,0.5,0.4444444444444444,,0.1111111111111111,0.7863247863247863,0.0,0.0,0.0,1.388888889,1.0,,6.06,,61.0,40.28,87.60330579,,9.0,0.0,0.0
57,167.68,32.5,25.87567261522742,48.37757424770084,4.9,1639.0,22.0,0.0,0.6,64.76964769647697,0.061592701,16.35846372688478,5.334281650071124,13.92,40.41,20.51,2.63,22.53,1.8,20.82082082082082,100.0,100.0,59.5,11.0,23.8,789.0,128.0,0.0,43.32247557003257,27.41738066,92.8895612708018,0.489596083,76.55826558265582,2.1,1.659090909,100.0,45242.0,92.8,75.67567567567568,,32787.92308,42.0,,44.69230769,99.02080783,0.0,11.0,32.88490284,36.6,20.59,28.00447177,19.64285714,6.33,8.86,45.57,60.0,9.502515371716044,27.948574622694245,81.05086640581331,19.56400223588597,0.2976190476190476,0.2533333333333333,0.25,0.7222222222222222,0.2474012474012474,0.681912681912682,0.0,0.0,13.33616634,0.0,1.0,94.49204406,7.88,352770.0,52.0,37.45,81.39534884,,34.0,0.0,0.0
